Date,Open,High,Low,Close,Adj Close,Volume
15.05.2015,212.4400024,212.6100006,211.8600006,212.4400024,191.3984222,76510100
18.05.2015,212.2400055,213.3999939,212.1600037,213.1000061,191.9930267,74549700
19.05.2015,213.2400055,213.5700073,212.6900024,213.0299988,191.9299774,72114600
20.05.2015,213.1499939,213.7799988,212.5,212.8800049,191.7948303,76857500
21.05.2015,212.7100067,213.75,212.5099945,213.5,192.3534088,64764600
22.05.2015,213.0399933,213.5399933,212.9100037,212.9900055,191.8939362,57433500
26.05.2015,212.3999939,212.9100037,210.1999969,210.6999969,189.830719,124308600
27.05.2015,211.25,212.9799957,210.7599945,212.6999969,191.6326447,93214000
28.05.2015,212.3300018,212.5899963,211.6300049,212.4600067,191.4164734,74974600
29.05.2015,212.3800049,212.4299927,210.8200073,,190.2271729,124919600
1.06.2015,211.9400024,212.3399963,210.6199951,211.5700073,190.6145782,93338800
2.06.2015,211.0200043,212.1900024,210.2700043,211.3600006,190.4253845,91531000
3.06.2015,212,212.6699982,211.3300018,211.9199982,190.9298859,87820900
4.06.2015,211.0700073,211.8600006,209.75,210.1300049,189.317215,151882800
5.06.2015,209.9499969,210.5800018,208.9799957,209.7700043,188.9928589,121704700
8.06.2015,209.6399994,209.8200073,208.3899994,208.4799957,187.830658,89063300
9.06.2015,208.4499969,209.1000061,207.6900024,208.4499969,187.8035583,105034700
10.06.2015,209.3699951,211.4100037,209.3000031,210.9499969,190.0559692,134551300
11.06.2015,211.4799957,212.0899963,211.1999969,211.6300049,190.6686249,73876400
12.06.2015,210.6399994,211.4799957,209.6799927,210.0099945,189.2091064,135382400
15.06.2015,208.6399994,209.4499969,207.7899933,209.1100006,188.3982086,124384200
16.06.2015,208.9299927,210.3500061,208.7200012,210.25,189.4253387,85308200
17.06.2015,210.5899963,211.3200073,209.3600006,210.5899963,189.7316437,126708600
18.06.2015,211.3099976,213.3399963,210.6300049,212.7799988,191.7047424,165867900
19.06.2015,211.4600067,211.5500031,210.3600006,210.8099976,190.8536987,130478700
22.06.2015,211.9100037,212.5899963,211.6399994,211.8899994,191.8314819,70696000
23.06.2015,212.1399994,212.4400024,211.5700073,212.0399933,191.9673004,68476800
24.06.2015,211.7200012,212.1699982,210.4700012,210.5,190.5730591,92307300
25.06.2015,211.1000061,211.25,209.7700043,209.8600006,189.9936371,97107400
26.06.2015,210.2899933,210.5800018,209.1600037,209.8200073,189.9574127,104174800
29.06.2015,208.0500031,209.8300018,205.3300018,205.4199982,185.9739685,202621300
30.06.2015,207.2599945,207.3200073,205.2799988,205.8500061,186.3632507,182925100
1.07.2015,207.7299957,208.0299988,206.5599976,207.5,187.8570404,135979900
2.07.2015,208.0700073,208.2700043,206.8099976,207.3099976,187.6850128,104373700
6.07.2015,205.7700043,207.6499939,205.5299988,206.7200012,187.1509094,117975400
7.07.2015,206.9600067,208.1699982,204.1100006,208.0200043,188.3278351,173820200
8.07.2015,206.4199982,206.7599945,204.25,204.5299988,185.1681976,164020100
9.07.2015,207.0399933,207.3500061,204.7700043,204.8999939,185.5031738,144113100
10.07.2015,207.2899933,207.9799957,204.9499969,207.4799957,187.8389282,129456900
13.07.2015,208.9900055,209.8999939,208.9400024,209.7700043,189.9121552,106069400
14.07.2015,209.7200012,211.0500031,209.6499939,,190.7360229,81709600
15.07.2015,210.7299957,211.2799988,210.0399933,210.6100006,190.6726532,97914100
16.07.2015,211.8699951,212.3000031,211.5800018,212.3000031,192.202652,106683300
17.07.2015,212.2899933,212.5500031,211.8000031,212.4799957,192.3656311,89030000
20.07.2015,212.75,213.1799927,212.2100067,212.5899963,192.4651947,70446800
21.07.2015,212.4299927,212.7400055,211.3899994,211.75,191.7047272,77965000
22.07.2015,210.9299927,211.7700043,210.8899994,211.3699951,191.3607025,88667900
23.07.2015,211.5299988,211.6499939,209.75,210.1799927,190.2833252,90509100
24.07.2015,210.3000031,210.3699951,207.6000061,208,188.3097382,117755000
27.07.2015,206.9400024,207.5500031,206.2599945,206.7899933,187.2142487,132361100
28.07.2015,207.7899933,209.5,206.8000031,209.3300018,189.5138397,123544800
29.07.2015,209.4799957,211.0399933,209.3099976,210.7700043,190.8174896,105791300
30.07.2015,210.1600037,211.0200043,209.4199982,210.8200073,190.8627777,91304400
31.07.2015,211.4199982,211.4499969,210.1600037,210.5,190.5730591,103266900
3.08.2015,210.4600067,210.5299988,208.6499939,209.7899933,189.9302368,113965700
4.08.2015,209.6999969,210.25,208.8000031,209.3800049,189.5591125,81820800
5.08.2015,210.4499969,211.3099976,209.7299957,210.0700073,190.1837463,85786800
6.08.2015,210.2899933,210.4199982,207.6499939,208.3500061,188.6266174,116030800
7.08.2015,208.1600037,208.3399963,206.8699951,207.9499969,188.2644043,117858000
10.08.2015,209.2799988,210.6699982,209.2799988,210.5700073,190.6364441,80270700
11.08.2015,208.9700012,209.4700012,207.7599945,208.6699982,188.9163208,126081400
12.08.2015,207.1100006,209.1399994,205.3600006,208.9199982,189.1426239,172123700
13.08.2015,208.7299957,209.5500031,208.0099945,208.6600037,188.9072266,89383300
14.08.2015,208.4299927,209.5099945,208.2599945,209.4199982,189.5953064,72786500
17.08.2015,208.7100067,210.5899963,208.1600037,210.5899963,190.654541,79072600
18.08.2015,210.2599945,210.6799927,209.6999969,209.9799957,190.1022797,71692700
19.08.2015,209.0899963,210.0099945,207.3500061,208.3200073,188.599411,172946000
20.08.2015,206.5099945,208.2899933,203.8999939,203.9700012,184.6612244,194327900
21.08.2015,201.7299957,203.9400024,197.5200043,197.8300018,179.1024323,346588500
24.08.2015,187.4900055,197.4799957,182.3999939,189.5,171.5610046,507244300
25.08.2015,195.4299927,195.4499969,186.9199982,187.2700043,169.5421295,369833100
26.08.2015,192.0800018,194.7899933,188.3699951,194.4600067,176.0514832,339257000
27.08.2015,197.0200043,199.4199982,195.2100067,199.2700043,180.4061584,274143900
28.08.2015,198.5,199.8399963,197.9199982,199.2799988,180.4152069,160414400
31.08.2015,198.1100006,199.1300049,197.0099945,197.6699982,178.9576111,163298800
1.09.2015,193.1199951,194.7700043,190.7299957,191.7700043,173.6161194,256000400
2.09.2015,194.6199951,195.4600067,192.4199982,195.4100037,176.9115448,160269300
3.09.2015,196.2599945,198.0500031,194.9600067,195.5500031,177.0382996,152087800
4.09.2015,192.8500061,193.8600006,191.6100006,192.5899963,174.3585052,207081000
8.09.2015,195.9400024,197.6100006,195.1699982,197.4299927,178.7402954,116025700
9.09.2015,199.3200073,199.4700012,194.3500061,194.7899933,176.3502502,149347700
10.09.2015,194.5599976,197.2200012,194.25,195.8500061,177.3098907,158611100
11.09.2015,195.3800049,196.8200073,194.5299988,196.7400055,178.1156616,119691200
14.09.2015,196.9499969,197.0099945,195.4299927,196.0099945,177.4547577,79452000
15.09.2015,196.6100006,198.9900055,195.9600067,198.4600067,179.6728058,113806200
16.09.2015,198.8200073,200.4100037,198.4100037,200.1799927,181.2299805,99581600
17.09.2015,200.0200043,202.8899994,199.2799988,199.7299957,180.8225555,276046600
18.09.2015,195.7100067,198.6799927,194.9600067,195.4499969,177.867691,223657500
21.09.2015,196.4400024,197.6799927,195.2100067,196.4600067,178.78685,105726200
22.09.2015,193.8800049,194.4600067,192.5599976,193.9100037,176.4662476,153890900
23.09.2015,194.1100006,194.6699982,192.9100037,193.6000061,176.184082,92790600
24.09.2015,192.1499939,193.4499969,190.5599976,192.8999939,175.5470276,159378800
25.09.2015,194.6399994,195,191.8099976,192.8500061,175.5016022,155054800
28.09.2015,191.7799988,191.9100037,187.6399994,188.0099945,171.0969543,178515900
29.09.2015,188.2700043,189.7400055,186.9299927,,171.1970825,159045600
30.09.2015,190.3699951,191.8300018,189.4400024,191.6300049,174.3913422,163452000
1.10.2015,192.0800018,192.4900055,189.8200073,192.1300049,174.8463745,131079000
2.10.2015,189.7700043,195.0299988,189.1199951,195,177.4581604,211003300
5.10.2015,196.4600067,198.7400055,196.3300018,198.4700012,180.6160278,126320800
6.10.2015,198.3099976,198.9799957,197,197.7899933,179.9971924,110274500
7.10.2015,198.8999939,199.8300018,197.4799957,199.4100037,181.4714355,124307300
8.10.2015,198.9499969,201.5500031,198.5899963,201.2100067,183.1095276,153055200
9.10.2015,201.3800049,201.8999939,200.5800018,201.3300018,183.2187195,107069200
12.10.2015,201.4199982,201.7599945,200.9100037,201.5200043,183.3916473,56395600
13.10.2015,200.6499939,202.1600037,200.0500031,200.25,182.2359009,88038700
14.10.2015,200.1799927,200.8699951,198.9400024,199.2899933,181.3622284,99106200
15.10.2015,200.0800018,202.3600006,199.6399994,202.3500061,184.1469574,134142200
16.10.2015,202.8300018,203.2899933,201.9199982,203.2700043,184.9842072,114580100
19.10.2015,202.5,203.3699951,202.1300049,203.3699951,185.0752106,76523900
20.10.2015,202.8500061,203.8399963,202.5500031,203.1100006,184.838623,78448500
21.10.2015,203.6100006,203.7899933,201.6499939,201.8500061,183.6919556,102038000
22.10.2015,202.9799957,205.5099945,201.8500061,205.2599945,186.7952118,174911700
23.10.2015,207.25,207.9499969,206.3000031,207.5099945,188.8427734,144442300
26.10.2015,207.3000031,207.3699951,206.5599976,207,188.3786774,69033000
27.10.2015,206.1999969,207,205.7899933,206.6000061,188.0146637,77905800
28.10.2015,207,208.9799957,206.2100067,208.9499969,190.153244,135906700
29.10.2015,208.3500061,209.2700043,208.2100067,208.8300018,190.0440369,90525500
30.10.2015,209.0599976,209.4400024,207.7400055,207.9299927,189.2249908,131076900
2.11.2015,208.3200073,210.6199951,208.1699982,210.3899994,191.4637451,86270800
3.11.2015,209.9700012,211.6600037,209.6999969,211,192.0188141,95246100
4.11.2015,211.3500061,211.5,209.7200012,210.3600006,191.4363861,96224500
5.11.2015,210.4299927,210.9799957,209.0899963,210.1499939,191.2453156,78408700
6.11.2015,209.7400055,210.3200073,208.4600067,210.0399933,191.1451569,110471500
9.11.2015,209.3099976,209.4900055,206.9499969,208.0800018,189.361496,131008700
10.11.2015,207.5099945,208.6000061,207.1900024,208.5599976,189.7983398,75874600
11.11.2015,208.8800049,208.9400024,207.6600037,207.7400055,189.0521393,67846000
12.11.2015,206.5,207.0599976,204.8200073,204.8399963,186.4129486,121315200
13.11.2015,204.3500061,204.6699982,202.4400024,202.5399933,184.3198395,153577100
16.11.2015,202.3200073,205.6900024,202.1799927,205.6199951,187.122818,117645200
17.11.2015,205.9900055,207.0399933,204.8800049,205.4700012,186.9862976,121123700
18.11.2015,206.0399933,208.8999939,205.9900055,208.7299957,189.9530182,121342500
19.11.2015,208.5899963,209.0500031,208.1999969,208.5500031,189.7892456,88220500
20.11.2015,209.4499969,210.1199951,208.8600006,209.3099976,190.480835,94011500
23.11.2015,209.3800049,209.9799957,208.5200043,209.0700073,190.2624817,64931200
24.11.2015,207.8699951,209.8300018,207.4100037,209.3500061,190.5172424,98874400
25.11.2015,209.5,209.7400055,209.0099945,209.3200073,190.4899597,51980100
27.11.2015,209.4299927,209.8000031,208.8600006,209.5599976,190.708374,37317800
30.11.2015,209.75,209.8899994,208.5599976,208.6900024,189.9166107,112822700
1.12.2015,209.4400024,210.8200073,209.1100006,210.6799927,191.7276306,97858400
2.12.2015,210.6199951,211,208.2299957,,189.7710114,108441300
3.12.2015,208.8300018,209.1499939,204.75,205.6100006,187.1137085,166224200
4.12.2015,205.6100006,209.9700012,205.6100006,209.6199951,190.7629395,192913900
7.12.2015,209.2299957,209.7299957,207.1999969,208.3500061,189.6072083,102027100
8.12.2015,206.4900055,208.2899933,205.7799988,206.9499969,188.3331604,103372400
9.12.2015,206.1900024,208.6799927,204.1799927,205.3399963,186.867981,162401500
10.12.2015,205.4199982,207.4299927,205.1399994,205.8699951,187.3503265,116128900
11.12.2015,203.3500061,204.1399994,201.5099945,201.8800049,183.7192535,211173300
14.12.2015,202.0700073,203.0500031,199.9499969,202.8999939,184.6474915,182385200
15.12.2015,204.6999969,206.1100006,202.8699951,205.0299988,186.585907,154069600
16.12.2015,206.3699951,208.3899994,204.8000031,208.0299988,189.31604,197017000
17.12.2015,208.3999939,208.4799957,204.8399963,204.8600006,186.4311676,173092500
18.12.2015,202.7700043,202.9299927,199.8300018,200.0200043,183.1098938,251393500
21.12.2015,201.4100037,201.8800049,200.0899963,201.6699982,184.6203918,99094300
22.12.2015,202.7200012,203.8500061,201.5500031,203.5,186.2957306,111026200
23.12.2015,204.6900024,206.0700073,204.5800018,206.0200043,188.6026306,110987200
24.12.2015,205.7200012,206.3300018,205.4199982,205.6799927,188.2913971,48539600
28.12.2015,204.8600006,205.2599945,203.9400024,205.2100067,187.8610992,65899900
29.12.2015,206.5099945,207.7899933,206.4700012,207.3999939,189.8659668,92640700
30.12.2015,207.1100006,207.2100067,205.7599945,205.9299927,188.5202332,63317700
31.12.2015,205.1300049,205.8899994,203.8699951,203.8699951,186.6344299,114877900
4.01.2016,200.4900055,201.0299988,198.5899963,201.0200043,184.0253448,222353500
5.01.2016,201.3999939,201.8999939,200.0500031,201.3600006,184.3366089,110845800
6.01.2016,198.3399963,200.0599976,197.6000061,198.8200073,182.011322,152112600
7.01.2016,195.3300018,197.4400024,193.5899963,194.0500031,177.6445923,213436100
8.01.2016,195.1900024,195.8500061,191.5800018,191.9199982,175.6947174,209817200
11.01.2016,193.0099945,193.4100037,189.8200073,192.1100006,175.8686066,187941300
12.01.2016,193.8200073,194.5500031,191.1399994,193.6600037,177.2875977,172330500
13.01.2016,194.4499969,194.8600006,188.3800049,188.8300018,172.8659363,221168900
14.01.2016,189.5500031,193.2599945,187.6600037,191.9299927,175.7038574,240795600
15.01.2016,186.7700043,188.7599945,185.5200043,187.8099976,171.9321594,324846400
19.01.2016,189.9600067,190.1100006,186.1999969,188.0599976,172.161026,195244400
20.01.2016,185.0299988,187.5,181.0200043,185.6499939,169.9547729,286547800
21.01.2016,186.2100067,188.8699951,184.6399994,186.6900024,170.9068451,195772900
22.01.2016,189.7799988,190.7599945,188.8800049,190.5200043,174.4130554,168319600
25.01.2016,189.9199982,190.1499939,187.4100037,187.6399994,171.7765198,130371700
26.01.2016,188.4199982,190.5299988,188.0200043,190.1999969,174.1201172,141036800
27.01.2016,189.5800018,191.5599976,187.0599976,188.1300049,172.2250824,185681700
28.01.2016,189.9600067,190.1999969,187.1600037,189.1100006,173.1222534,143798800
29.01.2016,190.0200043,193.8800049,189.8800049,193.7200012,177.3425293,210529300
1.02.2016,192.5299988,194.5800018,191.8399963,193.6499939,177.2784119,136061600
2.02.2016,191.9600067,191.9700012,189.5399933,190.1600037,174.0834503,182564900
3.02.2016,191.4100037,191.7799988,187.1000061,191.3000031,175.127121,205054900
4.02.2016,190.7100067,192.75,189.9600067,191.6000061,175.4017334,139531800
5.02.2016,190.9900055,191.6699982,187.1999969,,172.0603333,180788300
8.02.2016,185.7700043,186.1199951,182.8000031,185.4199982,169.7442322,191526700
9.02.2016,183.3600006,186.9400024,183.1999969,185.4299927,169.7534027,184513100
10.02.2016,186.4100037,188.3399963,185.1199951,185.2700043,169.6068726,148214100
11.02.2016,182.3399963,184.1000061,181.0899963,182.8600006,167.40065,219058900
12.02.2016,184.9600067,186.6499939,183.9600067,186.6300049,170.851944,127632400
16.02.2016,188.7700043,189.8099976,187.6300049,189.7799988,173.7355957,120250700
17.02.2016,191.1600037,193.3200073,191.0099945,192.8800049,176.5735016,136009500
18.02.2016,193.1999969,193.2700043,191.7200012,192.0899963,175.850296,102343000
19.02.2016,191.1699982,192.1799927,190.4499969,192,175.7679291,114793000
22.02.2016,193.8699951,194.9499969,193.7899933,194.7799988,178.3129272,103640300
23.02.2016,194,194.3200073,192.1799927,192.3200073,176.0608978,111455300
24.02.2016,190.6300049,193.5299988,189.3200073,193.1999969,176.8664856,150812200
25.02.2016,193.7299957,195.5500031,192.8300018,195.5399933,179.0086517,110728300
26.02.2016,196.5700073,196.6799927,194.8999939,195.0899963,178.5966949,129833700
29.02.2016,195.1100006,196.2299957,193.3300018,193.5599976,177.1960144,125918100
1.03.2016,195.0099945,198.2100067,194.4499969,198.1100006,181.3613739,141799700
2.03.2016,197.7400055,199.0599976,197.25,199,182.1761475,102415000
3.03.2016,198.7899933,199.8000031,198.1100006,199.7799988,182.8901825,95172200
4.03.2016,200.0099945,201.3500061,199.0299988,200.4299927,183.48526,129293600
7.03.2016,199.3399963,201.0700073,199.25,200.5899963,183.6317291,100219000
8.03.2016,199.3200073,199.9199982,198.2100067,198.3999939,181.6268768,123974900
9.03.2016,199.3600006,199.7899933,198.4299927,199.3800049,182.5240173,94801200
10.03.2016,199.9600067,201.0700073,197.3800049,199.5399933,182.6704712,156838700
11.03.2016,201.2599945,202.8099976,199.5200043,202.7599945,185.6182556,137964500
14.03.2016,202.1600037,203.0399933,201.7700043,202.5,185.3802338,73612000
15.03.2016,201.3600006,202.5299988,201.0500031,202.1699982,185.0781403,93169100
16.03.2016,201.6000061,203.8200073,201.5500031,203.3399963,186.1491699,129303200
17.03.2016,203.2400055,205.2299957,202.7700043,204.6300049,187.3301697,134278500
18.03.2016,204.1699982,204.7799988,,204.3800049,188.0662994,138372400
21.03.2016,204.0700073,204.9400024,203.8000031,204.6699982,188.3331451,72926700
22.03.2016,203.7599945,205.2299957,203.5700073,204.5599976,188.2318878,97471900
23.03.2016,204.1100006,204.3300018,203.0099945,203.2100067,186.9896698,81052500
24.03.2016,202,203.1600037,201.7400055,203.1199951,186.9069061,84360900
28.03.2016,203.6100006,203.8600006,202.7100067,203.2400055,187.0173035,62408200
29.03.2016,202.7599945,205.25,202.3999939,205.1199951,188.7472229,92922900
30.03.2016,206.3000031,206.8699951,205.5899963,206.0200043,189.5753937,86365300
31.03.2016,205.9100037,206.4100037,205.3300018,205.5200043,189.1152954,94584100
1.04.2016,204.3500061,207.1399994,203.9799957,206.9199982,190.4035339,114423500
4.04.2016,206.8300018,207.0700073,205.8899994,206.25,189.7870483,63497000
5.04.2016,204.6699982,206.2599945,203.8899994,204.1900024,187.8914642,99662200
6.04.2016,204.1900024,206.4900055,203.9799957,206.4199982,189.9434357,91839800
7.04.2016,205.1399994,205.5599976,203.0899963,,187.670639,113859000
8.04.2016,205.3399963,205.8500061,203.8699951,204.5,188.176712,95040600
11.04.2016,205.25,206.0700073,203.9100037,204.0200043,187.7350311,83757500
12.04.2016,204.2200012,206.25,203.6999969,205.9199982,189.4833679,115350600
13.04.2016,207,208.1000061,206.8399963,208,191.3973694,96336400
14.04.2016,208.0700073,208.6000061,207.6000061,208.0099945,191.4065247,65212900
15.04.2016,208.0099945,208.1699982,207.3999939,207.7799988,191.1949158,75761600
18.04.2016,207.7799988,209.2799988,207,209.2400055,192.5383911,82531000
19.04.2016,209.7400055,210.1999969,208.9400024,209.8999939,193.1456909,88316100
20.04.2016,209.9499969,210.9199982,209.3899994,210.1000061,193.3297272,81100300
21.04.2016,210.1199951,210.25,208.6499939,208.9700012,192.289917,85695000
22.04.2016,208.5500031,209.2899933,207.9100037,208.9700012,192.289917,99251700
25.04.2016,208.2599945,208.6600037,207.5399933,208.6100006,191.9586792,66166500
26.04.2016,209.0399933,209.5200043,208.3600006,208.9199982,192.2439117,75864200
27.04.2016,208.4700012,209.8099976,208.0500031,209.3500061,192.6395569,77329400
28.04.2016,208.4600067,209.7599945,206.9600067,207.4499969,190.8912201,97216200
29.04.2016,206.7200012,207.1300049,205.0299988,206.3300018,189.8606567,142424100
2.05.2016,206.9199982,208.1799927,206.4100037,207.9700012,191.3697357,62188000
3.05.2016,206.5200043,206.8000031,205.2799988,,189.7042236,106422100
4.05.2016,204.9900055,205.8500061,204.4199982,205.0099945,188.6460266,92243800
5.05.2016,205.5599976,205.9799957,204.4700012,204.9700012,188.6092072,67619200
6.05.2016,204.0599976,205.7700043,203.8800049,205.7200012,189.2993469,89315000
9.05.2016,205.5700073,206.3999939,205.3600006,205.8899994,189.4557648,74374900
10.05.2016,206.7200012,208.4700012,206.6399994,208.4499969,191.8114014,77472200
11.05.2016,207.9100037,208.5399933,206.5,206.5,190.0170441,81727000
12.05.2016,207.2899933,207.4900055,205.3699951,206.5599976,190.0722809,89586300
13.05.2016,206.2100067,206.8600006,204.3800049,204.7599945,188.4159698,96474600
16.05.2016,204.9600067,207.3399963,204.8899994,206.7799988,190.2747192,77486800
17.05.2016,206.4600067,206.8000031,204.2299957,204.8500061,188.4987946,114924900
18.05.2016,204.4400024,206.3000031,203.6300049,204.9100037,188.5539856,120062100
19.05.2016,204.0599976,204.5399933,202.7799988,204.1999969,187.9006653,115430500
20.05.2016,204.9199982,206.1000061,204.8600006,205.4900055,189.0876923,104990400
23.05.2016,205.5099945,205.8399963,204.9900055,205.2100067,188.8300629,58682600
24.05.2016,206.1699982,208.2400055,206.1399994,207.8699951,191.2777405,93537800
25.05.2016,208.6699982,209.7700043,207.8699951,209.2799988,192.5751648,76621400
26.05.2016,209.4400024,209.7100067,208.9700012,209.3399963,192.6303711,55280700
27.05.2016,209.5299988,210.25,209.4700012,210.2400055,193.4585876,64211200
31.05.2016,210.5599976,210.6900024,209.1799927,209.8399963,193.0904999,109879400
1.06.2016,209.1199951,210.4799957,208.8899994,210.2700043,193.4861755,69936200
2.06.2016,209.8000031,210.9299927,209.2400055,210.9100037,194.075058,63044700
3.06.2016,210.25,210.6900024,208.8600006,210.2799988,193.4953308,101757100
6.06.2016,210.6999969,211.7700043,210.5099945,211.3500061,194.4799805,64887000
7.06.2016,211.5299988,212.3399963,211.5,211.6799927,194.7836151,60974800
8.06.2016,211.8399963,212.5200043,211.6900024,,195.4185486,66170900
9.06.2016,211.5099945,212.2200012,211.1900024,212.0800018,195.1516724,73786900
10.06.2016,210.4600067,210.8600006,209.4299927,210.0700073,193.302124,113829200
13.06.2016,209.3600006,210.3699951,208.3500061,208.4499969,191.8114014,117751200
14.06.2016,208,208.7400055,206.9199982,208.0399933,191.4340973,125059300
15.06.2016,208.0399933,209.3600006,207.5299988,207.75,191.1672821,109124500
16.06.2016,207.75,208.5700073,205.5899963,208.3699951,191.737793,149533100
17.06.2016,207.1699982,207.1999969,205.75,206.5200043,191.0237274,117055700
20.06.2016,208.8200073,209.6100006,207.75,207.8500061,192.2539215,82789600
21.06.2016,208.3000031,208.9199982,207.7799988,208.4400024,192.7996826,72461700
22.06.2016,208.6499939,209.5,207.9299927,208.1000061,192.4851837,95560500
23.06.2016,209.8099976,210.8699951,209.2700043,210.8099976,194.9918518,102731400
24.06.2016,203.6300049,210.8500061,202.7200012,203.2400055,187.9898529,333444400
27.06.2016,201.5899963,201.6000061,198.6499939,199.6000061,184.6229706,230775800
28.06.2016,201.4799957,203.2299957,201.1199951,203.1999969,187.9528656,159382400
29.06.2016,204.8399963,206.9299927,204.7200012,206.6600037,191.153244,137328600
30.06.2016,207.2100067,209.5399933,206.5599976,209.4799957,193.7616272,165021900
1.07.2016,209.4799957,210.4900055,209.2899933,209.9199982,194.1686401,106055300
5.07.2016,208.9499969,209.0800018,207.7100067,208.4100037,192.7719269,109803700
6.07.2016,207.8300018,209.8000031,207.0599976,209.6600037,193.9281464,96021500
7.07.2016,209.8699951,210.6499939,208.6300049,209.5299988,193.8078918,85593800
8.07.2016,211.0500031,212.9400024,210.7799988,212.6499939,196.6937408,133971000
11.07.2016,213.1900024,214.0700073,212.9499969,213.3999939,197.3875122,73633900
12.07.2016,214.5299988,215.3000031,213.4299927,214.9499969,198.8211823,101275600
13.07.2016,215.4400024,215.4499969,214.3500061,214.9199982,198.7934418,87324100
14.07.2016,216.3999939,216.6699982,215.6600037,216.1199951,199.9034119,91230900
15.07.2016,216.7799988,217.0099945,215.3099976,215.8300018,199.6351776,107155400
18.07.2016,215.9700012,216.6000061,215.6699982,216.4100037,200.1716309,58725900
19.07.2016,215.9199982,216.2299957,215.6300049,216.1900024,199.9681091,54345700
20.07.2016,216.1900024,217.3699951,216.1900024,217.0899963,200.8006134,58159500
21.07.2016,216.9600067,217.2200012,215.75,216.2700043,200.0421753,67777300
22.07.2016,216.4100037,217.3000031,216.1000061,217.2400055,200.9393616,62787500
25.07.2016,217,217.0599976,215.9700012,216.6499939,200.3936462,55873100
26.07.2016,216.5299988,2171699982,215.7599945,216.75,200.4861145,70080500
27.07.2016,217.1900024,217.2700043,215.6199951,216.5200043,200.273407,84083900
28.07.2016,216.2899933,217.1100006,215.75,216.7700043,200.5046387,65035700
29.07.2016,216.4600067,217.5399933,216.1300049,217.1199951,200.8283539,79519400
1.08.2016,217.1900024,217.6499939,216.4100037,216.9400024,200.6618805,73311400
2.08.2016,216.6499939,216.8300018,214.5700073,215.5500031,199.3761749,92295500
3.08.2016,215.4799957,216.25,215.1300049,216.1799927,199.9588928,53993600
4.08.2016,216.3099976,216.7799988,214.25,216.4100037,200.1716309,46585500
5.08.2016,216.4100037,218.2299957,216.4100037,218.1799927,201.8088379,71892200
8.08.2016,218.3999939,218.5200043,217.7400055,,201.6885834,39906500
9.08.2016,218.1300049,218.7599945,217.8000031,218.1799927,201.8088379,51251700
10.08.2016,218.3099976,218.3999939,217.2299957,217.6399994,201.3093414,57941100
11.08.2016,218.2599945,218.9400024,217.9499969,218.6499939,202.2435455,72504300
12.08.2016,218.2899933,218.7100067,217.9900055,218.4600067,202.0678406,61313500
15.08.2016,218.8899994,219.5,218.8800049,219.0899963,202.6505585,49813500
16.08.2016,218.6000061,218.6799927,217.9600067,217.9600067,201.6053619,53213600
17.08.2016,218,218.5299988,217.0200043,218.3699951,201.9845886,75134300
18.08.2016,218.3399963,218.8999939,218.2100067,218.8600006,202.4378204,52989300
19.08.2016,218.3099976,218.75,217.7400055,218.5399933,202.1418152,75443000
22.08.2016,218.2599945,218.8000031,217.8300018,218.5299988,202.1325836,61368800
23.08.2016,219.25,219.6000061,218.8999939,218.9700012,202.5395508,53399200
24.08.2016,218.8000031,218.9100037,217.3600006,217.8500061,201.5036163,71728900
25.08.2016,217.3999939,218.1900024,217.2200012,217.6999969,201.3648224,69224800
26.08.2016,217.9199982,219.1199951,216.25,217.2899933,200.985611,122506300
29.08.2016,217.4400024,218.6699982,217.3999939,218.3600006,201.9753113,70502200
30.08.2016,218.2599945,218.5899963,217.3500061,218,201.6423645,58114500
31.08.2016,217.6100006,217.75,216.4700012,217.3800049,201.0688629,85269500
1.09.2016,217.3699951,217.7299957,216.0299988,217.3899994,201.078125,97844200
2.09.2016,218.3899994,218.8699951,217.6999969,218.3699951,201.9845886,79293900
6.09.2016,218.6999969,219.1199951,217.8600006,,202.5950623,56702100
7.09.2016,218.8399963,219.2200012,218.3000031,219.0099945,202.5765533,76554900
8.09.2016,218.6199951,218.9400024,218.1499939,218.5099945,202.1140747,74102900
9.09.2016,216.9700012,217.0299988,213.25,213.2799988,197.2765045,221589100
12.09.2016,212.3899994,216.8099976,212.3099976,216.3399963,200.1069183,168110900
13.09.2016,214.8399963,215.1499939,212.5,213.2299957,197.2302399,182828800
14.09.2016,213.2899933,214.6999969,212.5,213.1499939,197.1562347,134185500
15.09.2016,212.9600067,215.7299957,212.75,215.2799988,199.1264496,134427900
16.09.2016,213.4799957,213.6900024,212.5700073,213.3699951,198.3566895,155236400
19.09.2016,214.1300049,214.8800049,213.0299988,213.4100037,198.3938599,80250500
20.09.2016,214.4100037,214.5899963,213.3800049,213.4199982,198.403183,69665300
21.09.2016,214.2400055,216.0299988,213.4400024,215.8200073,200.6343231,110284400
22.09.2016,217,217.5299988,216.7100067,217.1799927,201.8986053,76678700
23.09.2016,216.7200012,216.8800049,215.8800049,215.9900055,200.7923431,73630900
26.09.2016,215.0200043,215.2299957,214.0099945,214.2400055,199.1654816,89827300
27.09.2016,214.0500031,215.6799927,213.6199951,215.5700073,200.4019165,78494800
28.09.2016,215.8300018,216.8200073,214.7100067,216.6399994,201.3965912,87411000
29.09.2016,216.3999939,216.8699951,214.0399933,214.6799927,199.5745392,128070600
